Date,ASX200,CPI,CashRate,Unemployment,GDP_real,ASX_YoY,CPI_YoY,GDP_YoY,Unemp_Change_YoY,Rate_Change_MoM,Rate_Change_YoY,ASX_Peak,Drawdown,GDP_Rolling_6m,Recession,Bear_Market
1961-10-31,,7.8,,,81146.0,,1.298701298701288,-1.2281662710729724,,,,,,-0.1687618893687422,1,0
1961-11-30,,7.8,,,81146.0,,1.298701298701288,-1.2281662710729724,,,,,,-0.685918687380882,1,0
1961-12-31,,7.8,,,82013.0,,0.0,-0.3535672628304787,,,,,,-0.7209013805711632,1,0
1962-01-31,,7.8,,,82013.0,,0.0,-0.3535672628304787,,,,,,-0.7558840737614444,1,0
1962-02-28,,7.8,,,82013.0,,0.0,-0.3535672628304787,,,,,,-0.7908667669517255,1,0
1962-03-31,,7.8,,,83669.0,,0.0,2.172426425692997,,,,,,-0.2241013174907306,1,0
1962-04-30,,7.8,,,83669.0,,0.0,2.172426425692997,,,,,,0.3426641319702643,0,0
1962-05-31,,7.8,,,83669.0,,0.0,2.172426425692997,,,,,,0.9094295814312592,0,0
1962-06-30,,7.8,,,85268.0,,-1.265822784810133,4.856183671712633,,,,,,1.777721403855111,0,0
1962-07-31,,7.8,,,85268.0,,-1.265822784810133,4.856183671712633,,,,,,2.646013226278963,0,0
1962-08-31,,7.8,,,85268.0,,-1.265822784810133,4.856183671712633,,,,,,3.514305048702815,0,0
1962-09-30,,7.8,,,86748.0,,0.0,6.903605846252425,,,,,,4.302834952129387,0,0
1962-10-31,,7.8,,,86748.0,,0.0,6.903605846252425,,,,,,5.091364855555958,0,0
1962-11-30,,7.8,,,86748.0,,0.0,6.903605846252425,,,,,,5.8798947589825294,0,0
1962-12-31,,7.8,,,87866.0,,0.0,7.136673454208475,,,,,,6.259976389398503,0,0
1963-01-31,,7.8,,,87866.0,,0.0,7.136673454208475,,,,,,6.640058019814476,0,0
1963-02-28,,7.8,,,87866.0,,0.0,7.136673454208475,,,,,,7.02013965023045,0,0
1963-03-31,,7.8,,,88863.0,,0.0,6.20779500173303,,,,,,6.904171176143884,0,0
1963-04-30,,7.8,,,88863.0,,0.0,6.20779500173303,,,,,,6.788202702057319,0,0
1963-05-31,,7.8,,,88863.0,,0.0,6.20779500173303,,,,,,6.672234227970752,0,0
1963-06-30,,7.8,,,90226.0,,0.0,5.81460805929539,,,,,,6.451889995485239,0,0
1963-07-31,,7.8,,,90226.0,,0.0,5.81460805929539,,,,,,6.2315457629997235,0,0
1963-08-31,,7.8,,,90226.0,,0.0,5.81460805929539,,,,,,6.01120153051421,0,0
1963-09-30,,7.9,,,91848.0,,1.2820512820512997,5.879098077189093,,,,,,5.956418709756886,0,0
1963-10-31,,7.9,,,91848.0,,1.2820512820512997,5.879098077189093,,,,,,5.901635888999564,0,0
1963-11-30,,7.9,,,91848.0,,1.2820512820512997,5.879098077189093,,,,,,5.846853068242241,0,0
1963-12-31,,7.9,,,93598.0,,1.2820512820512997,6.523569981562827,,,,,,5.9650133886201475,0,0
1964-01-31,,7.9,,,93598.0,,1.2820512820512997,6.523569981562827,,,,,,6.0831737089980535,0,0
1964-02-29,,7.9,,,93598.0,,1.2820512820512997,6.523569981562827,,,,,,6.2013340293759605,0,0
1964-03-31,,8.0,,,94951.0,,2.564102564102577,6.850995352396394,,,,,,6.363316908577176,0,0
1964-04-30,,8.0,,,94951.0,,2.564102564102577,6.850995352396394,,,,,,6.525299787778394,0,0
1964-05-31,,8.0,,,94951.0,,2.564102564102577,6.850995352396394,,,,,,6.68728266697961,0,0
1964-06-30,,8.0,,,96055.0,,2.564102564102577,6.460443774521751,,,,,,6.676761632472765,0,0
1964-07-31,,8.0,,,96055.0,,2.564102564102577,6.460443774521751,,,,,,6.666240597965918,0,0
1964-08-31,,8.0,,,96055.0,,2.564102564102577,6.460443774521751,,,,,,6.655719563459073,0,0
1964-09-30,,8.1,,,97626.0,,2.5316455696202445,6.290828325058784,,,,,,6.5623583922361375,0,0
1964-10-31,,8.1,,,97626.0,,2.5316455696202445,6.290828325058784,,,,,,6.468997221013201,0,0
1964-11-30,,8.1,,,97626.0,,2.5316455696202445,6.290828325058784,,,,,,6.375636049790267,0,0
1964-12-31,,8.2,,,99444.0,,3.797468354430355,6.245859954272537,,,,,,6.339872079748733,0,0
1965-01-31,,8.2,,,99444.0,,3.797468354430355,6.245859954272537,,,,,,6.3041081097071965,0,0
1965-02-28,,8.2,,,99444.0,,3.797468354430355,6.245859954272537,,,,,,6.26834413966566,0,0
1965-03-31,,8.2,,,100932.0,,2.499999999999991,6.299038451411776,,,,,,6.269712494057825,0,0
1965-04-30,,8.2,,,100932.0,,2.499999999999991,6.299038451411776,,,,,,6.271080848449991,0,0
1965-05-31,,8.2,,,100932.0,,2.499999999999991,6.299038451411776,,,,,,6.272449202842156,0,0
1965-06-30,,8.3,,,101901.0,,3.750000000000009,6.086096507209415,,,,,,6.245821961664969,0,0
1965-07-31,,8.3,,,101901.0,,3.750000000000009,6.086096507209415,,,,,,6.219194720487782,0,0
1965-08-31,,8.3,,,101901.0,,3.750000000000009,6.086096507209415,,,,,,6.192567479310596,0,0
1965-09-30,,8.4,,,102101.0,,3.70370370370372,4.58381988404728,,,,,,5.90669771808318,0,0
1965-10-31,,8.4,,,102101.0,,3.70370370370372,4.58381988404728,,,,,,5.620827956855764,0,0
1965-11-30,,8.4,,,102101.0,,3.70370370370372,4.58381988404728,,,,,,5.334958195628347,0,0
1965-12-31,,8.5,,,101981.0,,3.658536585365857,2.5511845862998372,,,,,,4.745806208810085,0,0
1966-01-31,,8.5,,,101981.0,,3.658536585365857,2.5511845862998372,,,,,,4.156654221991821,0,0
1966-02-28,,8.5,,,101981.0,,3.658536585365857,2.5511845862998372,,,,,,3.5675022351735586,0,0
1966-03-31,,8.6,,,102361.0,,4.878048780487809,1.415804700194201,,,,,,3.0394997045313787,0,0
1966-04-30,,8.6,,,102361.0,,4.878048780487809,1.415804700194201,,,,,,2.511497173889199,0,0
1966-05-31,,8.6,,,102361.0,,4.878048780487809,1.415804700194201,,,,,,1.9834946432470193,0,0
1966-06-30,,8.6,,,103533.0,,3.614457831325279,1.601554449907261,,,,,,1.8252229538482565,0,0
1966-07-31,,8.6,,,103533.0,,3.614457831325279,1.601554449907261,,,,,,1.6669512644494937,0,0
1966-08-31,,8.6,,,103533.0,,3.614457831325279,1.601554449907261,,,,,,1.5086795750507307,0,0
1966-09-30,,8.6,,,105575.0,,2.3809523809523725,3.402513197715984,,,,,,1.839797657971028,0,0
1966-10-31,,8.6,,,105575.0,,2.3809523809523725,3.402513197715984,,,,,,2.1709157408913256,0,0
1966-11-30,,8.6,,,105575.0,,2.3809523809523725,3.402513197715984,,,,,,2.5020338238116224,0,0
1966-12-31,,8.7,,,107916.0,,2.35294117647058,5.819711514890025,,,,,,3.2050600013087496,0,0
1967-01-31,,8.7,,,107916.0,,2.35294117647058,5.819711514890025,,,,,,3.908086178805876,0,0
1967-02-28,,8.7,,,107916.0,,2.35294117647058,5.819711514890025,,,,,,4.611112356303004,0,0
1967-03-31,,8.8,,,109955.0,,2.3255813953488413,7.418841160207501,,,,,,5.28050035005159,0,0
1967-04-30,,8.8,,,109955.0,,2.3255813953488413,7.418841160207501,,,,,,5.949888343800176,0,0
1967-05-31,,8.8,,,109955.0,,2.3255813953488413,7.418841160207501,,,,,,6.619276337548762,0,0
1967-06-30,,8.9,,,111717.0,,3.488372093023262,7.904726029381925,,,,,,6.966778756630746,0,0
1967-07-31,,8.9,,,111717.0,,3.488372093023262,7.904726029381925,,,,,,7.31428117571273,0,0
1967-08-31,,8.9,,,111717.0,,3.488372093023262,7.904726029381925,,,,,,7.661783594794714,0,0
1967-09-30,,9.0,,,112706.0,,4.651162790697683,6.754439971584181,,,,,,7.551050063357493,0,0
1967-10-31,,9.0,,,112706.0,,4.651162790697683,6.754439971584181,,,,,,7.440316531920273,0,0
1967-11-30,,9.0,,,112706.0,,4.651162790697683,6.754439971584181,,,,,,7.329583000483054,0,0
1967-12-31,,9.0,,,113333.0,,3.4482758620689724,5.019644909003307,,,,,,6.848736147086616,0,0
1968-01-31,,9.0,,,113333.0,,3.4482758620689724,5.019644909003307,,,,,,6.36788929369018,0,0
1968-02-29,,9.0,,,113333.0,,3.4482758620689724,5.019644909003307,,,,,,5.887042440293744,0,0
1968-03-31,,9.1,,,114440.0,,3.409090909090895,4.078941385112089,,,,,,5.441126009215061,0,0
1968-04-30,,9.1,,,114440.0,,3.409090909090895,4.078941385112089,,,,,,4.99520957813638,0,0
1968-05-31,,9.1,,,114440.0,,3.409090909090895,4.078941385112089,,,,,,4.549293147057698,0,0
1968-06-30,,9.1,,,116636.0,,2.2471910112359383,4.403089950499917,,,,,,4.4465339873071335,0,0
1968-07-31,,9.1,,,116636.0,,2.2471910112359383,4.403089950499917,,,,,,4.343774827556568,0,0
1968-08-31,,9.1,,,116636.0,,2.2471910112359383,4.403089950499917,,,,,,4.241015667806003,0,0
1968-09-30,,9.2,,,119546.0,,2.2222222222222143,6.0688871932284005,,,,,,4.5726733024920545,0,0
1968-10-31,,9.2,,,119546.0,,2.2222222222222143,6.0688871932284005,,,,,,4.9043309371781065,0,0
1968-11-30,,9.2,,,119546.0,,2.2222222222222143,6.0688871932284005,,,,,,5.235988571864159,0,0
1968-12-31,,9.2,,,121919.0,,2.2222222222222143,7.5759046350136305,,,,,,5.76479101928311,0,0
1969-01-31,,9.2,,,121919.0,,2.2222222222222143,7.5759046350136305,,,,,,6.293593466702063,0,0
1969-02-28,,9.2,,,121919.0,,2.2222222222222143,7.5759046350136305,,,,,,6.822395914121015,0,0
1969-03-31,,9.4,,,123369.0,,3.296703296703307,7.802341838518001,,,,,,7.111305021669282,0,0
1969-04-30,,9.4,,,123369.0,,3.296703296703307,7.802341838518001,,,,,,7.40021412921755,0,0
1969-05-31,,9.4,,,123369.0,,3.296703296703307,7.802341838518001,,,,,,7.689123236765815,0,0
1969-06-30,,9.4,,,124911.0,,3.296703296703307,7.094722041222257,,,,,,7.608926137800587,0,0
1969-07-31,,9.4,,,124911.0,,3.296703296703307,7.094722041222257,,,,,,7.528729038835358,0,0
1969-08-31,,9.4,,,124911.0,,3.296703296703307,7.094722041222257,,,,,,7.448531939870129,0,0
1969-09-30,,9.5,,,127028.0,,3.260869565217406,6.258678667625861,,,,,,7.191254744721438,0,0
1969-10-31,,9.5,,,127028.0,,3.260869565217406,6.258678667625861,,,,,,6.933977549572749,0,0
1969-11-30,,9.5,,,127028.0,,3.260869565217406,6.258678667625861,,,,,,6.676700354424059,0,0
1969-12-31,,9.5,,,130000.0,,3.260869565217406,6.628171162821217,,,,,,6.598941874690553,0,0
1970-01-31,,9.5,,,130000.0,,3.260869565217406,6.628171162821217,,,,,,6.5211833949570455,0,0
1970-02-28,,9.5,,,130000.0,,3.260869565217406,6.628171162821217,,,,,,6.443424915223539,0,0
1970-03-31,,9.6,,,132682.0,,2.127659574468077,7.54889802138301,,,,,,6.658461474183064,0,0
1970-04-30,,9.6,,,132682.0,,2.127659574468077,7.54889802138301,,,,,,6.873498033142589,0,0
1970-05-31,,9.6,,,132682.0,,2.127659574468077,7.54889802138301,,,,,,7.088534592102114,0,0
1970-06-30,,9.7,,,134486.0,,3.1914893617021267,7.665457805957843,,,,,,7.261415699291551,0,0
1970-07-31,,9.7,,,134486.0,,3.1914893617021267,7.665457805957843,,,,,,7.434296806480989,0,0
1970-08-31,,9.7,,,134486.0,,3.1914893617021267,7.665457805957843,,,,,,7.607177913670427,0,0
1970-09-30,,9.8,,,135389.0,,3.157894736842115,6.582013414365329,,,,,,7.446030479167479,0,0
1970-10-31,,9.8,,,135389.0,,3.157894736842115,6.582013414365329,,,,,,7.284883044664532,0,0
1970-11-30,,9.8,,,135389.0,,3.157894736842115,6.582013414365329,,,,,,7.123735610161585,0,0
1970-12-31,,10.0,,,135831.0,,5.263157894736836,4.485384615384613,,,,,,6.5937234117327135,0,0
1971-01-31,,10.0,,,135831.0,,5.263157894736836,4.485384615384613,,,,,,6.063711213303843,0,0
1971-02-28,,10.0,,,135831.0,,5.263157894736836,4.485384615384613,,,,,,5.53369901487497,0,0
1971-03-31,,10.1,,,136975.0,,5.208333333333326,3.2355556895434123,,,,,,4.9759560607379845,0,0
1971-04-30,,10.1,,,136975.0,,5.208333333333326,3.2355556895434123,,,,,,4.418213106600999,0,0
1971-05-31,,10.1,,,136975.0,,5.208333333333326,3.2355556895434123,,,,,,3.860470152464013,0,0
1971-06-30,,10.2,,,139097.0,,5.154639175257736,3.428609669407967,,,,,,3.684340994801238,0,0
1971-07-31,,10.2,,,139097.0,,5.154639175257736,3.428609669407967,,,,,,3.508211837138464,0,0
1971-08-31,,10.2,,,139097.0,,5.154639175257736,3.428609669407967,,,,,,3.3320826794756897,0,0
1971-09-30,,10.5,,,140695.0,,7.14285714285714,3.919077620781608,,,,,,3.4460030013487226,0,0
1971-10-31,,10.5,,,140695.0,,7.14285714285714,3.919077620781608,,,,,,3.559923323221755,0,0
1971-11-30,,10.5,,,140695.0,,7.14285714285714,3.919077620781608,,,,,,3.673843645094787,0,0
1971-12-31,,10.7,,,141444.0,,6.999999999999984,4.132340923647759,,,,,,3.7911321874680866,0,0
1972-01-31,,10.7,,,141444.0,,6.999999999999984,4.132340923647759,,,,,,3.908420729841385,0,0
1972-02-29,,10.7,,,141444.0,,6.999999999999984,4.132340923647759,,,,,,4.025709272214684,0,0
1972-03-31,,10.8,,,141618.0,,6.930693069306937,3.389669647745941,,,,,,3.937474610042072,0,0
1972-04-30,,10.8,,,141618.0,,6.930693069306937,3.389669647745941,,,,,,3.8492399478694614,0,0
1972-05-31,,10.8,,,141618.0,,6.930693069306937,3.389669647745941,,,,,,3.76100528569685,0,0
1972-06-30,,10.9,,,141784.0,,6.862745098039236,1.931745472583879,,,,,,3.3942393771862034,0,0
1972-07-31,,10.9,,,141784.0,,6.862745098039236,1.931745472583879,,,,,,3.027473468675556,0,0
1972-08-31,,10.9,,,141784.0,,6.862745098039236,1.931745472583879,,,,,,2.66070756016491,0,0
1972-09-30,,11.1,,,142970.0,,5.714285714285716,1.6169728846085585,,,,,,2.365258099642013,0,0
1972-10-31,,11.1,,,142970.0,,5.714285714285716,1.6169728846085585,,,,,,2.0698086391191155,0,0
1972-11-30,,11.1,,,142970.0,,5.714285714285716,1.6169728846085585,,,,,,1.774359178596219,0,0
1972-12-31,,11.2,,,144682.0,,4.672897196261672,2.289245213653457,,,,,,1.833942468774482,0,0
1973-01-31,,11.2,,,144682.0,,4.672897196261672,2.289245213653457,,,,,,1.8935257589527448,0,0
1973-02-28,,11.2,,,144682.0,,4.672897196261672,2.289245213653457,,,,,,1.953109049131008,0,0
1973-03-31,,11.4,,,146385.0,,5.555555555555558,3.3660975299750096,,,,,,2.2446298233587494,0,0
1973-04-30,,11.4,,,146385.0,,5.555555555555558,3.3660975299750096,,,,,,2.536150597586491,0,0
1973-05-31,,11.4,,,146385.0,,5.555555555555558,3.3660975299750096,,,,,,2.8276713718142332,0,0
1973-06-30,,11.8,,,148379.0,,8.25688073394495,4.651441629520958,,,,,,3.221370774458817,0,0
1973-07-31,,11.8,,,148379.0,,8.25688073394495,4.651441629520958,,,,,,3.6150701771034,0,0
1973-08-31,,11.8,,,148379.0,,8.25688073394495,4.651441629520958,,,,,,4.008769579747984,0,0
1973-09-30,,12.2,,,150486.0,,9.909909909909898,5.257046932922993,,,,,,4.323927813572648,0,0
1973-10-31,,12.2,,,150486.0,,9.909909909909898,5.257046932922993,,,,,,4.639086047397312,0,0
1973-11-30,,12.2,,,150486.0,,9.909909909909898,5.257046932922993,,,,,,4.954244281221976,0,0
1973-12-31,,12.6,,,151984.0,,12.5,5.046930509669489,,,,,,5.020159094580064,0,0
1974-01-31,,12.6,,,151984.0,,12.5,5.046930509669489,,,,,,5.086073907938153,0,0
1974-02-28,,12.6,,,151984.0,,12.5,5.046930509669489,,,,,,5.151988721296241,0,0
1974-03-31,,13.0,,,152352.0,,14.035087719298245,4.07623731939748,,,,,,4.955187119041989,0,0
1974-04-30,,13.0,,,152352.0,,14.035087719298245,4.07623731939748,,,,,,4.758385516787737,0,0
1974-05-31,,13.0,,,152352.0,,14.035087719298245,4.07623731939748,,,,,,4.561583914533485,0,0
1974-06-30,,13.5,,,151712.0,,14.406779661016934,2.246274742382681,,,,,,4.094807953319017,0,0
1974-07-31,,13.5,,,151712.0,,14.406779661016934,2.246274742382681,,,,,,3.628031992104548,0,0
1974-08-31,,13.5,,,151712.0,,14.406779661016934,2.246274742382681,,,,,,3.161256030890081,0,0
1974-09-30,,14.2,,,151113.0,,16.393442622950815,0.4166500538256068,,,,,,2.551324819961435,0,0
1974-10-31,,14.2,,,151113.0,,16.393442622950815,0.4166500538256068,,,,,,1.9413936090327897,0,0
1974-11-30,,14.2,,,151113.0,,16.393442622950815,0.4166500538256068,,,,,,1.331462398104144,0,0
1974-12-31,,14.7,,,152075.0,,16.666666666666675,0.0598747236551178,,,,,,0.9670623949828836,0,0
1975-01-31,,14.7,,,152075.0,,16.666666666666675,0.0598747236551178,,,,,,0.6026623918616228,0,0
1975-02-28,,14.7,,,152075.0,,16.666666666666675,0.0598747236551178,,,,,,0.2382623887403623,0,0
1975-03-31,,15.3,,,154104.0,,17.692307692307697,1.1499684940138533,,,,,,0.3604821287717367,0,0
1975-04-30,,15.3,,,154104.0,,17.692307692307697,1.1499684940138533,,,,,,0.4827018688031111,0,0
1975-05-31,,15.3,,,154104.0,,17.692307692307697,1.1499684940138533,,,,,,0.6049216088344855,0,0
1975-06-30,,15.8,,,155123.0,,17.037037037037052,2.248338958025742,,,,,,0.9696656478962562,0,0
1975-07-31,,15.8,,,155123.0,,17.037037037037052,2.248338958025742,,,,,,1.3344096869580266,0,0
1975-08-31,,15.8,,,155123.0,,17.037037037037052,2.248338958025742,,,,,,1.6991537260197973,0,0
1975-09-30,,15.9,,,155531.0,,11.9718309859155,2.923639925089172,,,,,,1.9947656311990176,0,0
1975-10-31,,15.9,,,155531.0,,11.9718309859155,2.923639925089172,,,,,,2.2903775363782373,0,0
1975-11-30,,15.9,,,155531.0,,11.9718309859155,2.923639925089172,,,,,,2.585989441557457,0,0
1975-12-31,,16.8,,,156251.0,,14.285714285714302,2.746013480190701,,,,,,2.668935195251617,0,0
1976-01-31,,16.8,,,156251.0,,14.285714285714302,2.746013480190701,,,,,,2.7518809489457765,0,0
1976-02-29,,16.8,,,156251.0,,14.285714285714302,2.746013480190701,,,,,,2.834826702639937,0,0
1976-03-31,,17.3,,,158117.0,,13.0718954248366,2.604085552613822,,,,,,2.7815676405607115,0,0
1976-04-30,,17.3,,,158117.0,,13.0718954248366,2.604085552613822,,,,,,2.7283085784814864,0,0
1976-05-31,,17.3,,,158117.0,,13.0718954248366,2.604085552613822,,,,,,2.6750495164022614,0,0
1976-06-30,,17.7,,,160794.0,,12.0253164556962,3.6558086163882786,,,,,,2.8266820391018577,0,0
1976-07-31,,17.7,,,160794.0,,12.0253164556962,3.6558086163882786,,,,,,2.978314561801454,0,0
1976-08-31,,17.7,,,160794.0,,12.0253164556962,3.6558086163882786,,,,,,3.1299470845010497,0,0
1976-09-30,,18.1,,,162233.0,,13.83647798742138,4.3091087950312135,,,,,,3.4141176249039487,0,0
1976-10-31,,18.1,,,162233.0,,13.83647798742138,4.3091087950312135,,,,,,3.698288165306848,0,0
1976-11-30,,18.1,,,162233.0,,13.83647798742138,4.3091087950312135,,,,,,3.982458705709746,0,0
1976-12-31,,19.2,,,162740.0,,14.28571428571428,4.152933421226113,,,,,,4.065312839849385,0,0
1977-01-31,,19.2,,,162740.0,,14.28571428571428,4.152933421226113,,,,,,4.148166973989024,0,0
1977-02-28,,19.2,,,162740.0,,14.28571428571428,4.152933421226113,,,,,,4.2310211081286635,0,0
1977-03-31,,19.6,,,163499.0,,13.294797687861282,3.403808572133294,,,,,,4.080137737645677,0,0
1977-04-30,,19.6,,,163499.0,,13.294797687861282,3.403808572133294,,,,,,3.92925436716269,0,0
1977-05-31,,19.6,,,163499.0,,13.294797687861282,3.403808572133294,,,,,,3.778370996679703,0,0
1977-06-30,,20.1,,,163889.0,,13.559322033898312,1.9248230655372731,,,,,,3.407019270731563,0,0
1977-07-31,,20.1,,,163889.0,,13.559322033898312,1.9248230655372731,,,,,,3.0356675447834234,0,0
1977-08-31,,20.1,,,163889.0,,13.559322033898312,1.9248230655372731,,,,,,2.664315818835283,0,0
1977-09-30,,20.5,,,163974.0,,13.25966850828728,1.0731478799011374,,,,,,2.275872370129924,0,0
1977-10-31,,20.5,,,163974.0,,13.25966850828728,1.0731478799011374,,,,,,1.8874289214245643,0,0
1977-11-30,,20.5,,,163974.0,,13.25966850828728,1.0731478799011374,,,,,,1.4989854727192051,0,0
1977-12-31,,21.0,,,164011.0,,9.375,0.7810003686862466,,,,,,1.3083483565773677,0,0
1978-01-31,,21.0,,,164011.0,,9.375,0.7810003686862466,,,,,,1.1177112404355298,0,0
1978-02-28,,21.0,,6.6442911,164011.0,,9.375,0.7810003686862466,,,,,,0.927074124293692,0,0
1978-03-31,,21.3,,6.3024421,164628.0,,8.673469387755105,0.6905241010648488,,,,,,0.8633034944876439,0,0
1978-04-30,,21.3,,6.2672065,164628.0,,8.673469387755105,0.6905241010648488,,,,,,0.7995328646815958,0,0
1978-05-31,,21.3,,6.209211,164628.0,,8.673469387755105,0.6905241010648488,,,,,,0.7357622348755477,0,0
1978-06-30,,21.7,,6.3037679,166092.0,,7.96019900497511,1.3442024785067952,,,,,,0.8296292531789725,0,0
1978-07-31,,21.7,,6.2216724,166092.0,,7.96019900497511,1.3442024785067952,,,,,,0.9234962714823972,0,0
1978-08-31,,21.7,,6.4899187,166092.0,,7.96019900497511,1.3442024785067952,,,,,,1.017363289785822,0,0
1978-09-30,,22.1,,6.255235,168478.0,,7.804878048780495,2.7467769280495657,,,,,,1.360072094283275,0,0
1978-10-31,,22.1,,6.1628958,168478.0,,7.804878048780495,2.7467769280495657,,,,,,1.7027808987807276,0,0
1978-11-30,,22.1,,6.3309576,168478.0,,7.804878048780495,2.7467769280495657,,,,,,2.0454897032781805,0,0
1978-12-31,,22.6,,6.4052102,170914.0,,7.619047619047636,4.208864039607096,,,,,,2.5229332967948976,0,0
1979-01-31,,22.6,,6.3698963,170914.0,,7.619047619047636,4.208864039607096,,,,,,3.000376890311614,0,0
1979-02-28,,22.6,,6.2568269,170914.0,,7.619047619047636,4.208864039607096,-0.3874642000000001,,,,,3.4778204838283315,0,0
1979-03-31,,23.0,,6.3027144,172384.0,,7.981220657277,4.711227737687396,0.0002722999999997,,,,,3.8052289521013023,0,0
1979-04-30,,23.0,,6.4981454,172384.0,,7.981220657277,4.711227737687396,0.2309388999999999,,,,,4.132637420374274,0,0
1979-05-31,,23.0,,6.2034645,172384.0,,7.981220657277,4.711227737687396,-0.0057464999999998,,,,,4.4600458886472465,0,0
1979-06-30,,23.6,,6.2515024,173146.0,,8.755760368663612,4.247043807046702,-0.0522655000000007,,,,,4.466409183220513,0,0
1979-07-31,,23.6,,6.2719541,173146.0,,8.755760368663612,4.247043807046702,0.0502817000000002,,,,,4.472772477793781,0,0
1979-08-31,,23.6,,6.11784,173146.0,,8.755760368663612,4.247043807046702,-0.3720786999999994,,,,,4.479135772367049,0,0
1979-09-30,,24.2,,6.231717,174178.0,,9.502262443438902,3.38323104500291,-0.0235180000000001,,,,,4.257802990252968,0,0
1979-10-31,,24.2,,6.3833705,174178.0,,9.502262443438902,3.38323104500291,0.2204746999999995,,,,,4.036470208138887,0,0
1979-11-30,,24.2,,6.0447496,174178.0,,9.502262443438902,3.38323104500291,-0.2862079999999993,,,,,3.815137426024806,0,0
1979-12-31,,24.9,,6.1199575,175799.0,,10.17699115044246,2.8581625846917147,-0.2852527,,,,,3.583657222298975,0,0
1980-01-31,,24.9,,6.1457051,175799.0,,10.17699115044246,2.8581625846917147,-0.2241911999999999,,,,,3.3521770185731437,0,0
1980-02-29,,24.9,,5.998376,175799.0,,10.17699115044246,2.8581625846917147,-0.2584508999999997,,,,,3.1206968148473124,0,0
1980-03-31,,25.4,,5.9362264,177385.0,,10.434782608695636,2.9010813068498287,-0.3664880000000003,,,,,3.040338525155132,0,0
1980-04-30,,25.4,,6.114334,177385.0,,10.434782608695636,2.9010813068498287,-0.3838113999999999,,,,,2.959980235462952,0,0
1980-05-31,,25.4,,6.2457145,177385.0,,10.434782608695636,2.9010813068498287,0.0422500000000001,,,,,2.8796219457707717,0,0
1980-06-30,,26.2,,6.323136,178334.0,,11.016949152542368,2.996315248403092,0.0716336000000001,,,,,2.902647389722668,0,0
1980-07-31,,26.2,,6.0745387,178334.0,,11.016949152542368,2.996315248403092,-0.1974154000000005,,,,,2.925672833674564,0,0
1980-08-31,,26.2,,6.1767956,178334.0,,11.016949152542368,2.996315248403092,0.0589556,,,,,2.9486982776264603,0,0
1980-09-30,,26.6,,6.1403782,179487.0,,9.917355371900838,3.048031324277467,-0.0913387999999999,,,,,2.973189947197733,0,0
1980-10-31,,26.6,,6.0548003,179487.0,,9.917355371900838,3.048031324277467,-0.3285701999999997,,,,,2.997681616769006,0,0
1980-11-30,,26.6,,5.8500683,179487.0,,9.917355371900838,3.048031324277467,-0.1946813,,,,,3.0221732863402795,0,0
1980-12-31,,27.2,,6.050877,181160.0,,9.236947791164663,3.0495054010546196,-0.0690805000000001,,,,,3.0310383117822006,0,0
1981-01-31,,27.2,,5.9161225,181160.0,,9.236947791164663,3.0495054010546196,-0.2295825999999996,,,,,3.0399033372241218,0,0
1981-02-28,,27.2,,5.6162099,181160.0,,9.236947791164663,3.0495054010546196,-0.3821661,,,,,3.0487683626660433,0,0
1981-03-31,,27.8,,5.7456702,183474.0,,9.4488188976378,3.432646503368386,-0.1905561999999996,,,,,3.1128708925145303,0,0
1981-04-30,,27.8,,5.5546941,183474.0,,9.4488188976378,3.432646503368386,-0.5596399000000005,,,,,3.1769734223630164,0,0
1981-05-31,,27.8,,5.58861,183474.0,,9.4488188976378,3.432646503368386,-0.6571045,,,,,3.241075952211503,0,0
1981-06-30,,28.4,,5.3743192,186114.0,,8.3969465648855,4.362600513642945,-0.9488167999999996,,,,,3.4599251376428906,0,0
1981-07-31,,28.4,,5.8246662,186114.0,,8.3969465648855,4.362600513642945,-0.2498724999999995,,,,,3.6787743230742778,0,0
1981-08-31,,28.4,,5.845852,186114.0,,8.3969465648855,4.362600513642945,-0.3309436000000003,,,,,3.8976235085056654,0,0
1981-09-30,,29.0,,5.8114676,187939.0,,9.022556390977442,4.708976137547571,-0.3289105999999995,,,,,4.110345114202197,0,0
1981-10-31,,29.0,,5.8721835,187939.0,,9.022556390977442,4.708976137547571,-0.1826167999999999,,,,,4.323066719898727,0,0
1981-11-30,,29.0,,5.9948772,187939.0,,9.022556390977442,4.708976137547571,0.1448089000000001,,,,,4.5357883255952585,0,0
1981-12-31,,30.2,,6.0266864,188573.0,,11.029411764705888,4.0919629057186935,-0.0241905999999998,,,,,4.4906820576078825,0,0
1982-01-31,,30.2,,5.9824631,188573.0,,11.029411764705888,4.0919629057186935,0.0663406000000002,,,,,4.445575789620508,0,0
1982-02-28,,30.2,,6.3080243,188573.0,,11.029411764705888,4.0919629057186935,0.6918143999999993,,,,,4.400469521633132,0,0
1982-03-31,,30.8,,6.322527,188368.0,,10.79136690647482,2.667407916108,0.5768567999999998,,,,,4.060208151393204,0,0
1982-04-30,,30.8,,6.3329063,188368.0,,10.79136690647482,2.667407916108,0.7782122000000005,,,,,3.719946781153275,0,0
1982-05-31,,30.8,,6.5925341,188368.0,,10.79136690647482,2.667407916108,1.0039241,,,,,3.3796854109133463,0,0
